id,run_id,query,title,url,snippet,domain,rank,raw_json
38,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen - Angebote AgriEuro 2026,https://www.agrieuro.de/bodenreinigungsmaschinen-c-57.html,"Diese leistungsstarken Bodenreinigungsmaschinen sind ideal für mittelgroße Räume wie Büros, Geschäfte und kleine Gewerbeflächen. Ihre robuste Konstruktion und ...",agrieuro.de,2,"{""title"": ""Bodenreinigungsmaschinen - Angebote AgriEuro 2026"", ""url"": ""https://www.agrieuro.de/bodenreinigungsmaschinen-c-57.html"", ""snippet"": ""Diese leistungsstarken Bodenreinigungsmaschinen sind ideal für mittelgroße Räume wie Büros, Geschäfte und kleine Gewerbeflächen. Ihre robuste Konstruktion und ..."", ""query"": ""Bodenreinigungsmaschinen""}"
39,1,Bodenreinigungsmaschinen,Reinigungsmaschinen | Bodenreinigungsmaschinen,https://shop.august-thoms.de/kategorien/reinigungsmaschinen/bodenreinigungsmaschinen/,Hochwertige Bodenreinigungsmaschinen für den gewerblichen Bedarf. Entdecken Sie unsere vielfältige Auswahl an Produkten für eine effektive Reinigung und ...,august-thoms.de,3,"{""title"": ""Reinigungsmaschinen | Bodenreinigungsmaschinen"", ""url"": ""https://shop.august-thoms.de/kategorien/reinigungsmaschinen/bodenreinigungsmaschinen/"", ""snippet"": ""Hochwertige Bodenreinigungsmaschinen für den gewerblichen Bedarf. Entdecken Sie unsere vielfältige Auswahl an Produkten für eine effektive Reinigung und ..."", ""query"": ""Bodenreinigungsmaschinen""}"
40,1,Bodenreinigungsmaschinen,Aufsitz-Scheuersaugmaschinen - Tennant Company,https://www.tennantco.com/de_de/1/maschinen/scheuersaugmaschinen/aufsitz-scheuersaugmaschinen.html,"Tennant bietet eine Reihe von Aufsitz-Scheuersaugmaschinen für die Anwendung in kleinen, mittleren und großen industriellen Bereichen an.",tennantco.com,4,"{""title"": ""Aufsitz-Scheuersaugmaschinen - Tennant Company"", ""url"": ""https://www.tennantco.com/de_de/1/maschinen/scheuersaugmaschinen/aufsitz-scheuersaugmaschinen.html"", ""snippet"": ""Tennant bietet eine Reihe von Aufsitz-Scheuersaugmaschinen für die Anwendung in kleinen, mittleren und großen industriellen Bereichen an."", ""query"": ""Bodenreinigungsmaschinen""}"
41,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen kaufen,https://www.conrad.de/de/o/bodenreinigungsmaschinen-3205270.html,"Bodenreinigungsmaschinen sind halb- oder vollautomatische Maschinen, die speziell für die Reinigung von Bodenflächen entwickelt wurden. Sie sind in ...",conrad.de,5,"{""title"": ""Bodenreinigungsmaschinen kaufen"", ""url"": ""https://www.conrad.de/de/o/bodenreinigungsmaschinen-3205270.html"", ""snippet"": ""Bodenreinigungsmaschinen sind halb- oder vollautomatische Maschinen, die speziell für die Reinigung von Bodenflächen entwickelt wurden. Sie sind in ..."", ""query"": ""Bodenreinigungsmaschinen""}"
42,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen von Kenter,https://kenter.de/,"Bodenreinigungsmaschinen, Reinigungsroboter und mehr für jede Branche. Kenter ist Ihr Experte für maßgeschneiderte und umweltfreundliche Reinigungslösungen.",kenter.de,6,"{""title"": ""Bodenreinigungsmaschinen von Kenter"", ""url"": ""https://kenter.de/"", ""snippet"": ""Bodenreinigungsmaschinen, Reinigungsroboter und mehr für jede Branche. Kenter ist Ihr Experte für maßgeschneiderte und umweltfreundliche Reinigungslösungen."", ""query"": ""Bodenreinigungsmaschinen""}"
43,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen | Reinigungsmittel / -geräte,https://www.buschmann-buero.de/nuetzliches-im-buero/reinigungsmittel-geraete/bodenreinigungsmaschinen,"Unsere neue, sehr kompakte Akku-Scheuersaugmaschine BR 30/1 C Bp Pack ist die ideale Wahl zur hygienischen Bodenreinigung auf allen Hartbodenarten, ...",buschmann-buero.de,7,"{""title"": ""Bodenreinigungsmaschinen | Reinigungsmittel / -geräte"", ""url"": ""https://www.buschmann-buero.de/nuetzliches-im-buero/reinigungsmittel-geraete/bodenreinigungsmaschinen"", ""snippet"": ""Unsere neue, sehr kompakte Akku-Scheuersaugmaschine BR 30/1 C Bp Pack ist die ideale Wahl zur hygienischen Bodenreinigung auf allen Hartbodenarten, ..."", ""query"": ""Bodenreinigungsmaschinen""}"
44,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen,https://www.ej-24.de/bodenreinigungsmaschinen/,Bodenreinigungsmaschinen · Scheuersaugmaschinen · Kehrmaschinen · Exzentermaschinen · Einscheibenmaschinen · Nass- / Trockensauger · Industriesauger.,ej-24.de,8,"{""title"": ""Bodenreinigungsmaschinen"", ""url"": ""https://www.ej-24.de/bodenreinigungsmaschinen/"", ""snippet"": ""Bodenreinigungsmaschinen · Scheuersaugmaschinen · Kehrmaschinen · Exzentermaschinen · Einscheibenmaschinen · Nass- / Trockensauger · Industriesauger."", ""query"": ""Bodenreinigungsmaschinen""}"
45,1,Bodenreinigungsmaschinen,Bodenreinigungsmaschinen Online Shop,https://www.top-maschinen.de/werkstattausstattung/bodenreinigungsmaschinen.html?manufacturer=3717,Bodenreinigungsmaschinen direkt vom Fachhändler online kaufen. ✓ Schnell ✓ Top-Preise ✓ 20 Jahre Erfahrung ✆ 02951 936 435-0.,top-maschinen.de,9,"{""title"": ""Bodenreinigungsmaschinen Online Shop"", ""url"": ""https://www.top-maschinen.de/werkstattausstattung/bodenreinigungsmaschinen.html?manufacturer=3717"", ""snippet"": ""Bodenreinigungsmaschinen direkt vom Fachhändler online kaufen. ✓ Schnell ✓ Top-Preise ✓ 20 Jahre Erfahrung ✆ 02951 936 435-0."", ""query"": ""Bodenreinigungsmaschinen""}"
46,2,Scheuersaugmaschine,Professionelle Scheuersaugmaschinen,https://kaercher-store-kohn.de/Professional/Scheuer-Scheuersaugmaschinen/?srsltid=AfmBOoonrkMuOEM0ha_X7kFbVJ26HUCzrF92KgIfr6qerCIPlti2Mdf9,"Ein geräuscharmes Scheuern und Saugen ist in beide Richtungen möglich. Sie verfügt über einen zusammenklappbaren Schubbügel sowie abnehmbare Tanks, die mit ...",kaercher-store-kohn.de,1,"{""title"": ""Professionelle Scheuersaugmaschinen"", ""url"": ""https://kaercher-store-kohn.de/Professional/Scheuer-Scheuersaugmaschinen/?srsltid=AfmBOoonrkMuOEM0ha_X7kFbVJ26HUCzrF92KgIfr6qerCIPlti2Mdf9"", ""snippet"": ""Ein geräuscharmes Scheuern und Saugen ist in beide Richtungen möglich. Sie verfügt über einen zusammenklappbaren Schubbügel sowie abnehmbare Tanks, die mit ..."", ""query"": ""Scheuersaugmaschine""}"
47,2,Scheuersaugmaschine,Scheuersaugmaschine. Eine Investition in Effizienz.,https://www.kaercher.com/de/professional/scheuer-scheuersaugmaschinen.html,Eine Scheuersaugmaschine mit Scheibenbürstenkopf wird im Allgemeinen zur Unterhaltsreinigung und bei leichteren Verschmutzungen eingesetzt. Insbesondere auf ...,kaercher.com,2,"{""title"": ""Scheuersaugmaschine. Eine Investition in Effizienz."", ""url"": ""https://www.kaercher.com/de/professional/scheuer-scheuersaugmaschinen.html"", ""snippet"": ""Eine Scheuersaugmaschine mit Scheibenbürstenkopf wird im Allgemeinen zur Unterhaltsreinigung und bei leichteren Verschmutzungen eingesetzt. Insbesondere auf ..."", ""query"": ""Scheuersaugmaschine""}"
48,2,Scheuersaugmaschine,Mitgänger Scheuersaugmaschinen - wap-nilfisk-alto-shop.de,https://www.wap-nilfisk-alto-shop.de/bodenreinigungsmaschinen/mitgaenger-scheuersaugmaschinen,Die zuverlässige Scheuersaugmaschine mit Antrieb Mit Fahrantrieb für mühelose Reinigung und Manöfrierfähigkeit ohne Kraftaufwand.,wap-nilfisk-alto-shop.de,3,"{""title"": ""Mitgänger Scheuersaugmaschinen - wap-nilfisk-alto-shop.de"", ""url"": ""https://www.wap-nilfisk-alto-shop.de/bodenreinigungsmaschinen/mitgaenger-scheuersaugmaschinen"", ""snippet"": ""Die zuverlässige Scheuersaugmaschine mit Antrieb Mit Fahrantrieb für mühelose Reinigung und Manöfrierfähigkeit ohne Kraftaufwand."", ""query"": ""Scheuersaugmaschine""}"
49,2,Scheuersaugmaschine,kleine Scheuersaugmaschine,https://www.nilfisk-reiniger.de/bodenreinigungsmaschinen/scheuersaug-maschinen/kleine-scheuersaug-maschine/,"In unserem modernen Onlineshop finden Sie Kehrmaschinen, Hochdruckreiniger, Dampfreiniger, Sauger und vieles mehr für den Einsatz im Haus, Garten, Fahrzeug oder ...",nilfisk-reiniger.de,4,"{""title"": ""kleine Scheuersaugmaschine"", ""url"": ""https://www.nilfisk-reiniger.de/bodenreinigungsmaschinen/scheuersaug-maschinen/kleine-scheuersaug-maschine/"", ""snippet"": ""In unserem modernen Onlineshop finden Sie Kehrmaschinen, Hochdruckreiniger, Dampfreiniger, Sauger und vieles mehr für den Einsatz im Haus, Garten, Fahrzeug oder ..."", ""query"": ""Scheuersaugmaschine""}"
50,2,Scheuersaugmaschine,Aufsitz-Scheuersaugmaschinen,https://www.numatic.de/aufsitz-scheuersaugmaschinen/,Aufsitz-Scheuersaugmaschinen ; CRL8055/50T. Kompakter Aufsitzer mit 55 cm Arbeitsbreite und 8 Jahren Akkugarantie ; CRL8072/100T. Kompakter Aufsitzer mit 72 cm ...,numatic.de,5,"{""title"": ""Aufsitz-Scheuersaugmaschinen"", ""url"": ""https://www.numatic.de/aufsitz-scheuersaugmaschinen/"", ""snippet"": ""Aufsitz-Scheuersaugmaschinen ; CRL8055/50T. Kompakter Aufsitzer mit 55 cm Arbeitsbreite und 8 Jahren Akkugarantie ; CRL8072/100T. Kompakter Aufsitzer mit 72 cm ..."", ""query"": ""Scheuersaugmaschine""}"
51,2,Scheuersaugmaschine,Scheuersaugmaschine SSM Premium,https://www.schefer-deutschland.de/3301010ssm300,"Die SSM Premium 300, mit einem Bürstendurchmesser von 350 mm, eignet sich hervorragend für die tägliche, mittelflächige Reinigung von Glattböden im Innenbereich ...",schefer-deutschland.de,6,"{""title"": ""Scheuersaugmaschine SSM Premium"", ""url"": ""https://www.schefer-deutschland.de/3301010ssm300"", ""snippet"": ""Die SSM Premium 300, mit einem Bürstendurchmesser von 350 mm, eignet sich hervorragend für die tägliche, mittelflächige Reinigung von Glattböden im Innenbereich ..."", ""query"": ""Scheuersaugmaschine""}"
52,2,Scheuersaugmaschine,Scrubmaster,https://www.hako.com/produkte/reinigungstechnik/scheuersaugmaschinen/uebersicht,"Effiziente Reinigung von Hartflächen: Scrubmaster Scheuersaugmaschinen. Mit großer Flächenleistung, komfortabler Bedienung & Ergonomie > Jetzt informieren.",hako.com,7,"{""title"": ""Scrubmaster"", ""url"": ""https://www.hako.com/produkte/reinigungstechnik/scheuersaugmaschinen/uebersicht"", ""snippet"": ""Effiziente Reinigung von Hartflächen: Scrubmaster Scheuersaugmaschinen. Mit großer Flächenleistung, komfortabler Bedienung & Ergonomie > Jetzt informieren."", ""query"": ""Scheuersaugmaschine""}"
53,2,Scheuersaugmaschine,Scheuersaugmaschine (2026) zum Bestpreis,https://www.idealo.de/preisvergleich/ProductCategory/18498F1567934.html,Scheuersaugmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 57 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte.,idealo.de,8,"{""title"": ""Scheuersaugmaschine (2026) zum Bestpreis"", ""url"": ""https://www.idealo.de/preisvergleich/ProductCategory/18498F1567934.html"", ""snippet"": ""Scheuersaugmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 57 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte."", ""query"": ""Scheuersaugmaschine""}"
54,2,Kehrmaschine,Kehrmaschinen für schneefreie Wege im Winter,https://hecht-garten.de/winterdienst/kehrmaschinen/?srsltid=AfmBOooFH5QyuOVi4-CTvgtj4TPh2KqFJVxYcekr37HMGuvG36KuHbl5,Die Kehrmaschinen von Hecht® sind benzinbetrieben und eignen sich sowohl für den privaten Einsatz als auch für Hausmeistertätigkeiten oder ...,hecht-garten.de,1,"{""title"": ""Kehrmaschinen für schneefreie Wege im Winter"", ""url"": ""https://hecht-garten.de/winterdienst/kehrmaschinen/?srsltid=AfmBOooFH5QyuOVi4-CTvgtj4TPh2KqFJVxYcekr37HMGuvG36KuHbl5"", ""snippet"": ""Die Kehrmaschinen von Hecht® sind benzinbetrieben und eignen sich sowohl für den privaten Einsatz als auch für Hausmeistertätigkeiten oder ..."", ""query"": ""Kehrmaschine""}"
55,2,Kehrmaschine,Suchergebnis Auf Amazon.de Für: Kehrmaschine,https://www.amazon.de/kehrmaschine/s?k=kehrmaschine,"Kärcher Kehrmaschine S 3 Twin 2-in-1, Arbeitsbreite: 650 mm, bis zu 1.800 m²/h Fläche, Kehrgutbehälter: 16 l, Gewicht: 9,7 kg, 2 Seitenbesen für trockenen ...",amazon.de,2,"{""title"": ""Suchergebnis Auf Amazon.de Für: Kehrmaschine"", ""url"": ""https://www.amazon.de/kehrmaschine/s?k=kehrmaschine"", ""snippet"": ""Kärcher Kehrmaschine S 3 Twin 2-in-1, Arbeitsbreite: 650 mm, bis zu 1.800 m²/h Fläche, Kehrgutbehälter: 16 l, Gewicht: 9,7 kg, 2 Seitenbesen für trockenen ..."", ""query"": ""Kehrmaschine""}"
56,2,Kehrmaschine,Kehrmaschine (2026) zum Bestpreis,https://www.idealo.de/preisvergleich/ProductCategory/13079.html,Kehrmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 267 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte.,idealo.de,3,"{""title"": ""Kehrmaschine (2026) zum Bestpreis"", ""url"": ""https://www.idealo.de/preisvergleich/ProductCategory/13079.html"", ""snippet"": ""Kehrmaschine Preise vergleichen und günstig kaufen bei idealo.de ✓ 267 Produkte ✓ Große Auswahl an Marken ✓ Bewertungen & Testberichte."", ""query"": ""Kehrmaschine""}"
57,2,Kehrmaschine,Kehrmaschinen für Schmutz und Schnee bis -46% Rabatt,https://motorland.de/collections/kehrmaschinen-fuer-schmutz-und-schnee,"172 verschiedene Kehrmaschinen für Schmutz und Schnee zum BestPreis von 85,00,- bis 15.699,00,- (05.02.2026) MotorLand.de ✓ Europas größter ...",motorland.de,4,"{""title"": ""Kehrmaschinen für Schmutz und Schnee bis -46% Rabatt"", ""url"": ""https://motorland.de/collections/kehrmaschinen-fuer-schmutz-und-schnee"", ""snippet"": ""172 verschiedene Kehrmaschinen für Schmutz und Schnee zum BestPreis von 85,00,- bis 15.699,00,- (05.02.2026) MotorLand.de ✓ Europas größter ..."", ""query"": ""Kehrmaschine""}"
58,2,Kehrmaschine,Kehrmaschinen,https://www.nilfisk.com/de-de/professional/produkte/bodenreinigung/kehrmaschinen/,"Kompakte, handgeführte Kehrmaschinen bieten maximale Wendigkeit und Kontrolle und sind somit ideal für enge Räume, Verkaufsflächen oder Werkstätten. Mittlere ...",nilfisk.com,5,"{""title"": ""Kehrmaschinen"", ""url"": ""https://www.nilfisk.com/de-de/professional/produkte/bodenreinigung/kehrmaschinen/"", ""snippet"": ""Kompakte, handgeführte Kehrmaschinen bieten maximale Wendigkeit und Kontrolle und sind somit ideal für enge Räume, Verkaufsflächen oder Werkstätten. Mittlere ..."", ""query"": ""Kehrmaschine""}"
59,2,Kehrmaschine,Kärcher Kehrmaschine – Effiziente Reinigung für Hof & ...,https://www.kaercher-center-pfaeffle.de/home-garden/kehrmaschinen/,Mit ihrer kräftigen Kehrwalze und 680 Millimetern Kehrbreite schafft sie mühelos Flächen von bis zu 2400 m² pro Stunde. Das Kehrgut landet direkt im 20 Liter ...,kaercher-center-pfaeffle.de,6,"{""title"": ""Kärcher Kehrmaschine – Effiziente Reinigung für Hof & ..."", ""url"": ""https://www.kaercher-center-pfaeffle.de/home-garden/kehrmaschinen/"", ""snippet"": ""Mit ihrer kräftigen Kehrwalze und 680 Millimetern Kehrbreite schafft sie mühelos Flächen von bis zu 2400 m² pro Stunde. Das Kehrgut landet direkt im 20 Liter ..."", ""query"": ""Kehrmaschine""}"
60,2,Kehrmaschine,Kehrmaschine - Fahrzeuge & Maschinen,https://www.auto-ungar.de/fahrzeuge-maschinen/Kehrmaschine.html,"Unsere gebrauchten Kehrmaschinen sind die ideale Lösung für die Reinigung von Straßen, Plätzen und Industrieflächen. Sie sind robust, langlebig und speziell ...",auto-ungar.de,7,"{""title"": ""Kehrmaschine - Fahrzeuge & Maschinen"", ""url"": ""https://www.auto-ungar.de/fahrzeuge-maschinen/Kehrmaschine.html"", ""snippet"": ""Unsere gebrauchten Kehrmaschinen sind die ideale Lösung für die Reinigung von Straßen, Plätzen und Industrieflächen. Sie sind robust, langlebig und speziell ..."", ""query"": ""Kehrmaschine""}"
61,2,Kehrmaschine,Kehrmaschine – Wikipedia,https://de.wikipedia.org/wiki/Kehrmaschine,Eine Kehrmaschine ist ein Arbeitsgerät zum Aufnehmen von Verunreinigungen. Sie ist entweder auf ein Lkw-Fahrgestell aufgebaut oder als Anbaugerät an Kommunal- ...,wikipedia.org,8,"{""title"": ""Kehrmaschine – Wikipedia"", ""url"": ""https://de.wikipedia.org/wiki/Kehrmaschine"", ""snippet"": ""Eine Kehrmaschine ist ein Arbeitsgerät zum Aufnehmen von Verunreinigungen. Sie ist entweder auf ein Lkw-Fahrgestell aufgebaut oder als Anbaugerät an Kommunal- ..."", ""query"": ""Kehrmaschine""}"
62,2,Kehrmaschine,Kehrmaschine für Garten und Haus,https://fuxtec.de/collections/kehrmaschinen,Kehrmaschinen im FUXTEC Onlineshop kaufen: ✓ Multifunktional für alle Jahreszeiten ✓ Benzinbetrieben ✓ Schnelle Lieferung.,fuxtec.de,9,"{""title"": ""Kehrmaschine für Garten und Haus"", ""url"": ""https://fuxtec.de/collections/kehrmaschinen"", ""snippet"": ""Kehrmaschinen im FUXTEC Onlineshop kaufen: ✓ Multifunktional für alle Jahreszeiten ✓ Benzinbetrieben ✓ Schnelle Lieferung."", ""query"": ""Kehrmaschine""}"
63,2,Gewerbestaubsauger,Hotelstaubsauger für professionelle Anwendungen,https://maschinox.de/gewerbesauger/hotelstaubsauger/,"Bei Maschinox erhalten Sie professionelle Staubsauger für gewerbliche Anwendungen von allen wichtigen Markenherstellern wie Lindhaus, Kärcher, Sprint…",maschinox.de,1,"{""title"": ""Hotelstaubsauger für professionelle Anwendungen"", ""url"": ""https://maschinox.de/gewerbesauger/hotelstaubsauger/"", ""snippet"": ""Bei Maschinox erhalten Sie professionelle Staubsauger für gewerbliche Anwendungen von allen wichtigen Markenherstellern wie Lindhaus, Kärcher, Sprint…"", ""query"": ""Gewerbestaubsauger""}"
64,2,Gewerbestaubsauger,Suchergebnis Auf Amazon.de Für: Gewerbe Staubsauger,https://www.amazon.de/gewerbe-staubsauger/s?k=gewerbe+staubsauger,"Kärcher Sauger T 11/1 Classic, Leichter Staubsauger, Behälter: 11 l, Leistung: 850 W, Schalldruckpegel: 61 db(A), Gewicht: 3,9 kg, Kabel: 7,5 m, Permanent- ...",amazon.de,2,"{""title"": ""Suchergebnis Auf Amazon.de Für: Gewerbe Staubsauger"", ""url"": ""https://www.amazon.de/gewerbe-staubsauger/s?k=gewerbe+staubsauger"", ""snippet"": ""Kärcher Sauger T 11/1 Classic, Leichter Staubsauger, Behälter: 11 l, Leistung: 850 W, Schalldruckpegel: 61 db(A), Gewicht: 3,9 kg, Kabel: 7,5 m, Permanent- ..."", ""query"": ""Gewerbestaubsauger""}"
65,2,Gewerbestaubsauger,Effektive Gewerbestaubsauger - Bürst- und Wassersauger,https://www.columbus-clean.com/gewerbesauger/,"Der Allrounder Staubsauger in neuem Design mit 11 l Vliesbeutel. Stabil, wendig und leise. Mit 56 dB(A) ist er ideal für geräuschsensible Einsätze.",columbus-clean.com,3,"{""title"": ""Effektive Gewerbestaubsauger - Bürst- und Wassersauger"", ""url"": ""https://www.columbus-clean.com/gewerbesauger/"", ""snippet"": ""Der Allrounder Staubsauger in neuem Design mit 11 l Vliesbeutel. Stabil, wendig und leise. Mit 56 dB(A) ist er ideal für geräuschsensible Einsätze."", ""query"": ""Gewerbestaubsauger""}"
66,2,Gewerbestaubsauger,Bürostaubsauger kaufen,https://www.jh-profishop.de/umwelt/reinigung/industriestaubsauger/buerostaubsauger/?srsltid=AfmBOop9OcJxj01Lg11B1fMs9nZxDHrcqHocrBTxJq1vlsruln97ZpHT,"Profi-Staubsauger für Hotel, Gewerbe & Büro ✓ für Teppiche, Laminat & Fliesen geeignet ✓ hohe Leistung ✓ HEPA-Filter ▷ Staubsauger bestellen!",jh-profishop.de,4,"{""title"": ""Bürostaubsauger kaufen"", ""url"": ""https://www.jh-profishop.de/umwelt/reinigung/industriestaubsauger/buerostaubsauger/?srsltid=AfmBOop9OcJxj01Lg11B1fMs9nZxDHrcqHocrBTxJq1vlsruln97ZpHT"", ""snippet"": ""Profi-Staubsauger für Hotel, Gewerbe & Büro ✓ für Teppiche, Laminat & Fliesen geeignet ✓ hohe Leistung ✓ HEPA-Filter ▷ Staubsauger bestellen!"", ""query"": ""Gewerbestaubsauger""}"
67,2,Gewerbestaubsauger,Gewerbesauger für große Flächen - hohe Qualität,https://www.wisch-star.de/Gewerbesauger-Hotelstaubsauger,"Dieser Kessel kann je nach Modell 5 bis 20 Liter Fassungsvermögen haben und damit große Mengen Schmutz aufnehmen, bevor er geleert werden ...",wisch-star.de,5,"{""title"": ""Gewerbesauger für große Flächen - hohe Qualität"", ""url"": ""https://www.wisch-star.de/Gewerbesauger-Hotelstaubsauger"", ""snippet"": ""Dieser Kessel kann je nach Modell 5 bis 20 Liter Fassungsvermögen haben und damit große Mengen Schmutz aufnehmen, bevor er geleert werden ..."", ""query"": ""Gewerbestaubsauger""}"
68,2,Gewerbestaubsauger,Gewerbestaubsauger für große Flächen Nilfisk - AgriEuro,https://www.agrieuro.de/nilfisk/gewerbestaubsauger-fur-grobe-flachen-nilfisk-x-574_109_487_2379.html,"Die gesamte Palette von 5 Modellen Gewerbestaubsauger für große Flächen von Nilfisk , mit Preisen ab nur € 295.01 , ist sofort lieferbar und mit kostenlosem ...",agrieuro.de,6,"{""title"": ""Gewerbestaubsauger für große Flächen Nilfisk - AgriEuro"", ""url"": ""https://www.agrieuro.de/nilfisk/gewerbestaubsauger-fur-grobe-flachen-nilfisk-x-574_109_487_2379.html"", ""snippet"": ""Die gesamte Palette von 5 Modellen Gewerbestaubsauger für große Flächen von Nilfisk , mit Preisen ab nur € 295.01 , ist sofort lieferbar und mit kostenlosem ..."", ""query"": ""Gewerbestaubsauger""}"
69,2,Gewerbestaubsauger,Industriestaubsauger Test und Vergleich 2026,https://www.welt.de/vergleich/industriestaubsauger/,Die meisten Industriestaubsauger weisen eine Leistung von mindestens 1.000 Watt auf. Eine integrierte Steckdose oder eine Blasfunktion erweitern die Nutzung des ...,welt.de,7,"{""title"": ""Industriestaubsauger Test und Vergleich 2026"", ""url"": ""https://www.welt.de/vergleich/industriestaubsauger/"", ""snippet"": ""Die meisten Industriestaubsauger weisen eine Leistung von mindestens 1.000 Watt auf. Eine integrierte Steckdose oder eine Blasfunktion erweitern die Nutzung des ..."", ""query"": ""Gewerbestaubsauger""}"
70,2,Gewerbestaubsauger,SEBO Gewerbestaubsauger - staubsauger-portal.com,https://www.staubsauger-portal.com/Sebo/Staubsauger/Gewerbestaubsauger,"SEBO HEPA Filtration, 36 cm Arbeitsbreite, manuelle Höheneinstellung, Handsaugrohr mit Teleskopschlauch, 2-motorig, 5,0 l Filtertüte. SEBO BS 460: SEBO HEPA ...",staubsauger-portal.com,8,"{""title"": ""SEBO Gewerbestaubsauger - staubsauger-portal.com"", ""url"": ""https://www.staubsauger-portal.com/Sebo/Staubsauger/Gewerbestaubsauger"", ""snippet"": ""SEBO HEPA Filtration, 36 cm Arbeitsbreite, manuelle Höheneinstellung, Handsaugrohr mit Teleskopschlauch, 2-motorig, 5,0 l Filtertüte. SEBO BS 460: SEBO HEPA ..."", ""query"": ""Gewerbestaubsauger""}"
71,2,Gewerbestaubsauger,Gewerbestaubsauger online kaufen,https://www.ebay.de/b/Gewerbestaubsauger/20614/bn_7005370335?srsltid=AfmBOor2pvPgVHIf4HcH6jjtpQbkA_4bBIy7IYq06SKPt5di8XR1tyIi,Große Auswahl neuer und gebrauchter Gewerbestaubsauger online entdecken bei eBay.de.,ebay.de,9,"{""title"": ""Gewerbestaubsauger online kaufen"", ""url"": ""https://www.ebay.de/b/Gewerbestaubsauger/20614/bn_7005370335?srsltid=AfmBOor2pvPgVHIf4HcH6jjtpQbkA_4bBIy7IYq06SKPt5di8XR1tyIi"", ""snippet"": ""Große Auswahl neuer und gebrauchter Gewerbestaubsauger online entdecken bei eBay.de."", ""query"": ""Gewerbestaubsauger""}"
72,2,Gewerbestaubsauger,Staubsauger online kaufen,https://www.hygi.de/category/staubsauger,"Nilfisk VP100 EU GO Gewerbesauger | Der Sauger ist ein handliches, wirtschaftliches und robustes Gerät. Aufnahmeleistung: 880 Watt. 149,35 €.",hygi.de,10,"{""title"": ""Staubsauger online kaufen"", ""url"": ""https://www.hygi.de/category/staubsauger"", ""snippet"": ""Nilfisk VP100 EU GO Gewerbesauger | Der Sauger ist ein handliches, wirtschaftliches und robustes Gerät. Aufnahmeleistung: 880 Watt. 149,35 €."", ""query"": ""Gewerbestaubsauger""}"
73,2,Reinigungsroboter,Reinigungsroboter,https://www.kaercher.com/de/professional/reinigungsroboter.html,"Die KIRA BR 200 reinigt effizient große Flächen. Mit Walzenbürsten ideal für strukturierte und unebene Böden – intelligent, zeitsparend und leistungsstark bei ...",kaercher.com,1,"{""title"": ""Reinigungsroboter"", ""url"": ""https://www.kaercher.com/de/professional/reinigungsroboter.html"", ""snippet"": ""Die KIRA BR 200 reinigt effizient große Flächen. Mit Walzenbürsten ideal für strukturierte und unebene Böden – intelligent, zeitsparend und leistungsstark bei ..."", ""query"": ""Reinigungsroboter""}"
74,2,Reinigungsroboter,Suchergebnis Auf Amazon.de Für: Reinigungsroboter,https://www.amazon.de/reinigungsroboter/s?k=reinigungsroboter,"Xiaomi Robot Vacuum X20+ Saugroboter mit Absaugstation und 4L/4L Frisch- & Altwassertank - 2 rotierende, Auto-Trocknung Wischmops, Bis 280m² wischen, 6000Pa ...",amazon.de,2,"{""title"": ""Suchergebnis Auf Amazon.de Für: Reinigungsroboter"", ""url"": ""https://www.amazon.de/reinigungsroboter/s?k=reinigungsroboter"", ""snippet"": ""Xiaomi Robot Vacuum X20+ Saugroboter mit Absaugstation und 4L/4L Frisch- & Altwassertank - 2 rotierende, Auto-Trocknung Wischmops, Bis 280m² wischen, 6000Pa ..."", ""query"": ""Reinigungsroboter""}"
75,2,Reinigungsroboter,Einfach reinigen - Reinigungsroboter für Industrie,https://jk.de/Produkte/Reinigungsrobotik/Reinigungsroboter/,"Mit modernster Sensorik, KI-basierter Navigation und leistungsstarker Reinigungsmechanik sorgen unsere Roboter für maximale Sauberkeit, minimale Betriebskosten ...",jk.de,3,"{""title"": ""Einfach reinigen - Reinigungsroboter für Industrie"", ""url"": ""https://jk.de/Produkte/Reinigungsrobotik/Reinigungsroboter/"", ""snippet"": ""Mit modernster Sensorik, KI-basierter Navigation und leistungsstarker Reinigungsmechanik sorgen unsere Roboter für maximale Sauberkeit, minimale Betriebskosten ..."", ""query"": ""Reinigungsroboter""}"
